userId,comment_time,rating_star,has_media,comment_text,productID,helpful_votes
k*****2,"2024-10-22 14:33 | Phân loại hàng: Trắng Dài,S",5,1,"Giao hàng siêu nhanh, đặt hôm trước hôm sau có, váy đẹp ôm sát người mặc không lộ, 2 lớp, không bó, tui m62 49kg mặc sz M quá đẹp, bồng bềnh lắm",272811632.2472922,2
y*****9,"2025-07-02 11:34 | Phân loại hàng: Trắng Dài,M",5,1,"Ui váy đẹp lắm mọi người ạ , vải dày dặn , bo chun phần lưng và eo . 
Tôn eo và tôn vòng 1 lắm . 
Mặc vô cảm giác còn cao lên một chút nữa đó🤣💗💗 

Cảm ơn shop đã phục vụ nhiệt tình ạ , rcm mọi người nên mua của shop nhaaa 

Shop tư vấn cũng đangiu lắm nháaaa",272811632.2472922,0
m*****5,"2025-07-28 00:22 | Phân loại hàng: Trắng Ngắn,S",5,1,"không nm xinh lắm í, giá rẻ nhưng mà vẫn chất lượng, mình mặc vừa khít luôn nên cũng tôn dáng eo không bị rộng",272811632.2472922,0
katr207,"2025-07-30 00:18 | Phân loại hàng: Trắng Dài,M",5,1,"Tên sản phẩm: Sữa rửa mặt Simple Kind to Skin
Thời gian sử dụng: 2 tuần
Mục đích sử dụng: Làm sạch nhẹ dịu, không gây khô da
Ưu điểm: Dịu nhẹ, không mùi, rửa xong da mềm mịn, giá phải chăng
Nhược điểm: Không tạo nhiều bọt, không tẩy trang tốt
Đánh giá tổng thể: 8/10
Có mua lại không? ✅ Có – vì phù hợp da nhạy cảm và giá tốt",272811632.2472922,0
_gcdgqb_m8,"2024-12-08 10:16 | Phân loại hàng: Trắng Ngắn,M",5,1,"Váy xinh lắm luôn vải dày dặn không sợ lộ đâu nè, giá cũng mềm nữa nên mua.Ai  cao m6 trở xuống mình nghĩ nên mua váy ngắn thay vì váy dài sẽ hợp hơn nha. Mình mặc qua đầu gối nè",272811632.2472922,1
pigmilk26,"2025-11-04 06:00 | Phân loại hàng: Da,S",5,1,"Nhận hàng nhanh, giao đúng, mình cao m67 mang giày 10p vẫn qua mắt cá chân, m67 nặng 52kg vừa in size s, mình có pass váy, 140k, mình ở hồ chí minh ạ , zl: 0703498256",1158252550.4291525,33
nhutam23.11,"2025-11-18 14:51 | Phân loại hàng: Da,M",5,1,"Đầm siêu đẹp nhen, tui áp mã giảm vào còn dưới 200 mà có chiếc đầm siêu xinh. Vải dày lắm ạ, tui cao 1m60, 50kg mang size M chuẩn luôn á",1158252550.4291525,33
nhpham228,"2025-11-01 12:29 | Phân loại hàng: Da,M",5,1,Đẹp ạ lụa mềm cầm chắc tay đúng form bên shop take care khách cũng oke nha,1158252550.4291525,17
t06m5hzxe0,"2025-12-10 10:27 | Phân loại hàng: Da,M",5,1,"Đầm rất xinh luôn nha mn, mặc lên rất sang trọng luôn. Chiều dài váy cũng ổn vừa người, mình cao 1m63 nặng 55 kí rất fit size M. Shop giao hàng cũng khá ok, đóng gói cẩn thận. Cho shop 5 sao nha",1158252550.4291525,11
linhlam173,"2025-11-03 11:43 | Phân loại hàng: Da,S",5,1,"Đầm cầm nặng tay.. màu đẹp ,, chất lụa oke.. nói chung đầm vượt mong đợi .. fom oke .. đẹp đẹp đáng mua",1158252550.4291525,10
n*****1,"2025-11-14 11:10 | Phân loại hàng: Da,M",5,1,Chời với giá này thì váy quá xịn mình không nghĩ chiếc váy này đẹp như vậy nên mua nha mọi người,1158252550.4291525,4
dadalala391,"2025-11-29 00:06 | Phân loại hàng: Da,M",5,1,"Quá xuất sắc cho 1 chiếc váy giá mềm, nhưng mình phải bóp vào tầm 5cm thì mới ôm phần eo mang lên mới đẹp hơn. Giá này thì khỏi bàn hốt lẹ đi",1158252550.4291525,56
n*****2,"2025-11-14 22:28 | Phân loại hàng: Da,S",5,1,"Váy siêu đẹp nhé cả nhà
Giá cả rẻ mà váy siêu xinh ạ, dày dặn, mình cao m56 đi giày 7p váy sz S mặc vừa in, siêu xuất sắc
Giao hàng nhanh lắm",1158252550.4291525,4
fqkjr8hyz3,"2025-11-10 08:15 | Phân loại hàng: Da,S",5,1,váy đẹp mình m6 đi cao gót 9p  như ảnh nói chung đẹp mặc đi ăn cưới ai cũng khen ảnh đó là ảnh gốc  chưa chỉnh sửa nói chung 10đ,1158252550.4291525,121
ngocanhnguyenn286,"2026-04-05 13:18 | Phân loại hàng: Da,S",5,1,Váy lụa mặc như ảnh mẫu dáng dài mình cao 1m60 nặng 49kg mặc chùm gót chân. Mình mặc 1 lần 2 tiếng chụp ảnh pass 145k ai mua nhắn zalo mk nha ạ 0862158851,1158252550.4291525,3
tuoi3108,"2026-01-28 21:19 | Phân loại hàng: Da,M",5,1,"Mình vừa nhận được hàng từ shop trên Shopee và thật sự muốn để lại đánh giá chi tiết để mọi người tham khảo. Trước hết phải khen shop đóng gói rất cẩn thận, sản phẩm được bọc kỹ bằng nhiều lớp, không bị móp méo hay trầy xước trong quá trình vận chuyển. Thời gian giao hàng cũng khá nhanh, nhanh hơn mình nghĩ, shop xử lý đơn và gửi hàng sớm nên mình không phải",1158252550.4291525,0
thuntm101295,"2025-09-22 18:45 | Phân loại hàng: Xanh Bơ,L",5,1,Shop giao hàng  nhanh  hỏa  tốc  nhận  đầm  đóng gói chỉnh  chu rất  đẹp sale  rẻ sẽ ủng hộ shop dài dài,1158252550.4291525,53
t*****4,"2025-11-01 09:10 | Phân loại hàng: Da,M",5,1,"Ta nói nó siêu siêu đẹp áaaa, mình m7 50kg mặc phủ chân luon=)))), mua shop lần này là lần 2 siêu ưnggg, mãi ủng hộ shoppp. Hình là váy mua lần đầuuu:vv",1158252550.4291525,34
d*****0,"2025-11-10 21:16 | Phân loại hàng: Da,S",5,1,"Đầm nhận được ưng lắm cầm nặng tay 👍 Với giá này thì chất & form quá ổn luôn, form mang lên xinh lắm ạ 😍😍😍 mình có pass mặc 1 lần tiệc thôi nôi của con, mang được 30 phút chụp ảnh vì trời mưa nên thay ra luôn. Zola không 94 năm bảy 55 bảy hai 8
Đã pas.s được ạ",1158252550.4291525,25
nguyentranngocphung,"2026-02-02 16:29 | Phân loại hàng: Da,M",5,1,"Đẹp, mặc mát. Sang trọng. Tui m56 nặng 52kg mặc sz m mà cần phải sửa 1 chút",1158252550.4291525,10
57284diija,"2025-10-27 22:24 | Phân loại hàng: Da,L",5,1,Nói chung là đẹp không có điểm gì chê nên mua các bác ạ . Đi tiệc đi đám rất ok,1158252550.4291525,4
quyenquyenmin,"2026-01-29 19:49 | Phân loại hàng: Trắng,XL",5,1,"Sản phẩm rất tuyệt vời, đóng gói chắc chắn và giao hàng nhanh. Mình đã sử dụng được một tuần, máy chạy êm và đúng như mô tả. Thiết kế sang trọng, phù hợp với không gian nhà mình. Với mức giá này thì chất lượng hoàn toàn xứng đáng. Sẽ tiếp tục ủng hộ shop lần sau!""",1158252550.4291525,3
mcthienkim,"2025-11-03 00:36 | Phân loại hàng: Đen,M",5,1,"Chiếc này thì lại ok đẹp cái nào đẹp mình sẽ đánh giá tốt còn cái nào chưa tốt lắm thì mình sẽ đánh giá để cho shop có thể cải thiện và tốt hơn mình mua của shop nhiều rồi chứ không phải chỉ mua một hai món ￼. 
Hy vọng rằng shop sẽ cải tiến và có thêm nhiều mẫu mã hơn nhé thank you  ￼",1158252550.4291525,96
minhthu02112002,"2025-11-03 08:58 | Phân loại hàng: Da,S",5,1,"Shop giao nhanh, đóng gói chắc chắn 
Chất liệu mịn, không quá mỏng 
Giá cả hợp lí, sẽ ủng hộ shop ạ
Nên mua ạ",1158252550.4291525,26
9*****i,"2026-01-17 23:59 | Phân loại hàng: Da,M",5,1,"Shop đóng gói sp cẩn thận. Đúng size. T mặc vừa khít luôn á mấy bà ơiiiiiii. Má ơi mặc lên nó đẹp gì đâu. Chất bóng lụa đẹp, mềm mịn, tôn da. Nên là NÊN MUA NHA :333 10 tỷ điểm lun í!~~",1158252550.4291525,0
d*****u,"2026-02-25 19:08 | Phân loại hàng: Đen,M",5,1,"váy mặc xinh lắm các bà ơi mà rẻ hơn đi thuê 1 nửa giá luôn ý, vòng 1 tui 92 shop tư vấn size L cho thoải mái mà t đánh liều chọn M vừa như in cả eo lẫn ngực luôn, tiện đây t có pass lại lun cho bà nào có nhu cầu, t ở hà nội  ✌️☝️👋 🐟 nha
O tám bar bar ☝️✌️✌️ nine O bar",1158252550.4291525,4
t*****1,"2026-02-01 17:55 | Phân loại hàng: Da,XL",5,1,Đẹp lắm nha. Chất lụa mát không bị lộ. Mình tỉ lệ cơ thể không được đẹp lắm mà lên nhìn oke nha. Che khuyết điểm bắp tay to đùi to. Cân đối hơn nhen,1158252550.4291525,1
nhungqn89,"2025-10-24 10:00 | Phân loại hàng: Trắng,L",5,1,Ko ngờ rẻ mà đẹo đến vậy tôn dáng đáng để mua lấm các bạn ạ,1158252550.4291525,17
3kz3lrpuay,"2026-01-10 08:45 | Phân loại hàng: Da,S",5,1,"Không nghĩ với giá này mà mua được chiếc đầm quá xuất sắc, 1m55 size S vừa in, không cần cắt lên lai gì cả, chất vải siêu xịn mát mẻ, đầm tôn dáng. Recommend nên mua nhen",1158252550.4291525,0
mun7879,"2025-11-20 19:35 | Phân loại hàng: Da,L",5,1,"Váy xinh
Pass size L mặc 1l tầm 2t pass 119k
Zl 0 ba chín 4 hai hai bốn 9 bảy 6",1158252550.4291525,1
a*****0,"2025-12-29 20:01 | Phân loại hàng: Xanh Bơ,S",5,1,Màu váy xanh đẹp ở ngoài i hình lun. Mình mặc 1l đi đám cưới pass 150freeship. SizeS 50kg đổ lại vừa nha. M6 50kg mặc vừa i mà còn thoải mái. Ko ship cod ạ. Ai đồng ya Ck trước quét zl 9 chủ nha.,1158252550.4291525,14
susu220402,"2025-12-11 18:43 | Phân loại hàng: Da,M",5,1,"Váy xinh chất đẹp dày dặn,màu tôn da nha mn ơi

Mặc dù chúng tôi luôn cố gắng đảm bảo rằng mọi thông tin đều chính xác, nhưng đôi khi nhà sản xuất có thể thay đổi danh sách thành phần của sản phẩm. Bao bì và thành phần trong thực tế có thể khác biệt với những gì được mô tả trên website. Chúng tôi khuyến cáo bạn không nên chỉ dựa trên thông tin được ghi trên website, mà hãy luôn luôn đọc nhãn mác, cảnh báo và hướng dẫn sử dụng trước khi dùng sản phẩm. Để biết thêm thông tin, vui lòng liên hệ nhà sản xuất. Nội dung trên trang web này chỉ được dùng để tham khảo, không thể thay thế chỉ dẫn của dược sỹ, bác sỹ và các chuyên gia sức khỏe.",1158252550.4291525,4
thannuyen,"2026-02-02 22:26 | Phân loại hàng: Da,S",5,1,"Giao hàng nhanh, đóng gói kỹ càng. Chất vải lụa dày cầm nặng tay, chất dễ ủi và ít nhăn. Mình mang giày 5cm tà váy vừa chạm đất, ai ko muốn váy chạm đất có thể lên lai váy cho vừa ý nha",1158252550.4291525,1
bep_cua_hue,"2025-11-17 15:32 | Phân loại hàng: Da,L",5,1,"Mặc lên che bắp tay cực kì luôn các bác ạ , trông cũng dịu lắm , váy này dài bác nào m58 như em chắc phải đi đôi 9p mới ổn",1158252550.4291525,1
hoangnhien_10,"2025-12-12 22:11 | Phân loại hàng: Xanh Bơ,M",5,1,"Vải 1 lớp nhưng rất dày dặn, form đầm đẹp, màu khá ổn, giá cả hợp lý, rất bất ngờ về chất lượng sẽ ủng hộ shop thêm. Đáng mua",1158252550.4291525,1
thanhngan0055,"2026-01-30 21:14 | Phân loại hàng: Da,S",5,1,"Đầm lụa cũng nặng mịn tay rất xinh nhé, eo thon dáng dài xịn luôn

Thoi tiet Ca Mau 20/10: Nang mua dan xen, kha nang mua 55%, nhiet do 27-30oC, do am 80%.",1158252550.4291525,1
12gm65h1wg,"2025-12-12 16:47 | Phân loại hàng: Xanh Bơ,L",5,1,"Màu xanh bơ nhẹ nhàng, tươi hên trên ảnh mình đăng nhé, rất chi là vừa vặn, xinh lắm, không ngờ đồ đẹp mà giá phải chăng như vậy, cực kỳ ưng ý. Cảm ơn shop yêu nha. Haha",1158252550.4291525,1
cogiaosuunhi1991,"2026-01-03 16:44 | Phân loại hàng: Đen,M",5,1,"phải nói cái đầm quá xuất sắc luôn nè, 200 cành mà đỉnh, cầm rất nặng tay, fom dáng đẹp, t 49ki mặc size M vừa in, giao rất nhanh, rất đnag mua",1158252550.4291525,1
ngocyennnnnnn,"2025-12-31 17:53 | Phân loại hàng: Da,S",5,1,"Nhìn sang, xịn, mịn, nhg mọi người nhớ là váy nhé, mới nhận nhìn nó quê nó xấu điên mà là ra xịn vch, mình là cả phần xếp ly.",1158252550.4291525,2
m*****3,"2026-02-01 20:52 | Phân loại hàng: Da,S",5,1,"Hình sao hàng vậy
Vải dày, mặc vô bao xinh. 
Nói chung 10₫ cho sản phẩm và shop
Tui 1m55 mặc vào đi giày 9cm váy vẫn dài",1158252550.4291525,0
thuykieu_.dayy,"2025-10-11 13:33 | Phân loại hàng: Da,M",5,1,Mình đã mua ở shop hai lần rồi và thấy chất lượng cực kỳ ok luôn nha chất liệu và lụa thì không cần bàn chải mà giá cực kỳ rẻ luôn Á ￼,1158252550.4291525,11
shopmebap1708,"2025-11-18 10:46 | Phân loại hàng: Da,S",5,1,"Váy đẹp từ from đến chất luôn ạ. Mình mua chụp ảnh Gđ chỉ mặc khoảng gần 2 tiếng chụp ảnh. Váy màu trắng (Do mình nhờ shop đổi màu)
Pass 150k Freeship Hcm nhé ( màu trắng size S )
Zl 0964848580",1158252550.4291525,1
n*****8,"2026-01-15 21:56 | Phân loại hàng: Trắng,S",5,1,"shop chuẩn bị hàng nhanh, đóng gói cẩn thận sản phẩm dễ sử dụng tiện lợi đã quay lại mua hàng váy đẹp đứng from",1158252550.4291525,0
kim.ngan983,"2026-01-28 22:13 | Phân loại hàng: Da,S",5,1,"Màu sắc đẹp sang 
Đi tiệc hợp lắm Á 
Nhìn dịu dàng 
Chất liệu mát mẻ",1158252550.4291525,1
1*****e,"2025-10-16 09:40 | Phân loại hàng: Da,S",5,1,"Váy siêu đẹp luôn ý, t m55 42kg mặc sz S váy có tà đẹp nha. Bạn t 1m65  52kg mặc sz S cáy trễ vai vừa xinh luôn. Lên hình slay xỉu. T pass 2c trên 330k/2c, 1c 170k/c nha. T ở Hà Nội 0338269141",1158252550.4291525,26
phamphuc240891,"2026-02-04 13:40 | Phân loại hàng: Da,M",5,1,Hơn 1xx mà không nghĩ đầm lại đẹp và chất lượng như vậy. Mình cao 1m63 nặng 49 kí mặc size M vừa i luôn. Lần đầu mua được đầm ưng í như vậy.,1158252550.4291525,1
d*****b,"2026-03-29 13:02 | Phân loại hàng: Da,M",5,1,Mình 1m63 gần 56kg eo 75 size M vừa y nha. Đầm sang lắm. Vải lụa siêu nặng tay. Nên mua ạ,1158252550.4291525,0
aling2013098,"2025-12-07 08:50 | Phân loại hàng: Da,M",5,1,"sản phẩm đóng gói cẩn thận giao hàng rất nhanh shop dễ thương nhiệt tình.bảo shop giao sớm chút. shop cũng hỗ trợ giao sớm để kịp mặc. màu y hình xinh lắm ah. m cao 1,65  ￼￼ nặng  54kg. đi guốc 7 phân ￼ đến mắt cá chân",1158252550.4291525,0
k*****9,"2025-12-24 12:01 | Phân loại hàng: Da,L, Lẻ Áo Choàng Da,M",5,1,Kết hợp với những chiếc váy dài cúp ngực hoặc váy dài 2 dây trắng rất hợp nhé,1158252550.4291525,0
uynthu704,"2026-04-05 20:07 | Phân loại hàng: Da,M",5,1,"Tui m55 53 kí mặc z nè , hack eo lắm luôn ấy mặc đi đám ai cũng khen , eo tui 70 mặc vừa nha , eo 72-73 vẫn vừa , TUI PASS 180k mặc 2 tiếng thui , đã cắt ngắn rùi nên bạn nào m55-58 mua thì sẽ k phải đem đi cắt nữa nha 
Zalo 0987867233",1158252550.4291525,0
huy6082,"2026-01-03 15:03 | Phân loại hàng: Xanh Bơ,L",5,1,"vải lụa bóng dày mịn, cam chac tay nen mua nha, sẽ mua tiep màu đỏ chắc đẹp , mong shop may thêm màu đỏ nửa nhé",1158252550.4291525,2
anh2497,"2026-01-06 13:03 | Phân loại hàng: Da,M, Lẻ Áo Choàng Da,M",5,1,"Giao hàng nhanh đóng gói chắc chắn, m60 51kg như mình mặc size M vừa y nha, mang thêm guốc 4p nữa là vừa. Vải đẹp nặng tay lắm nên mua nha",1158252550.4291525,1
nyvenusss,"2026-01-04 21:59 | Phân loại hàng: Da,M",5,1,Váy đẹp chất vải mềm mịn và dày dặn lắm .,1158252550.4291525,1
p*****5,"2025-11-13 22:20 | Phân loại hàng: Lẻ Áo Choàng Đen,L",5,1,"Áo choàng đen phù hợp với các kiểu đầm dây, khoác thêm để ko bị lộ và che dc nhiều khuyết điểm. Shop chuẩn bị hàng nhanh và đóng gói cẩn thận. Cám ơn shop",1158252550.4291525,2
tt1070109,"2026-01-27 19:50 | Phân loại hàng: Da,M",5,1,"Moi Quy khach soan tin de tham gia DV Data Plus:
1 gui 9598 de cong 2048MB (cuoc 15870d, su dung trong 5 ngay).
2 gui 9598 de cong 1024MB (cuoc 9144d, su dung trong vong 24h sau khi cong).
Tin nhan co hieu luc trong 24h. Chi tiet LH 18008098 (mien phi).",1158252550.4291525,0
ngchntrng752,"2026-04-08 15:42 | Phân loại hàng: Da,M",5,1,"Váy đẹp, vừa size M luôn, mặc sang 
Hình ảnh mang tính chất nhận xu 🤭😃",1158252550.4291525,0
mymynguyen19,"2026-01-19 15:09 | Phân loại hàng: Lẻ Áo Choàng Da,L",5,1,"Vải lụa mềm, mịn, đẹp nên mua nha cả nhà, phối xinh mà vải k nhàu lắm đâu",1158252550.4291525,2
susu280117,"2025-11-15 07:07 | Phân loại hàng: Da,M",5,1,"Hello class
Today we learn smart start 3
Unit 5: sports and hobbies
Lesson 1
Part 1: new words",1158252550.4291525,3
tranphuongdung.,"2026-04-02 22:07 | Phân loại hàng: Da,L",5,1,"Sp đóng gói cẩn thận, giá rẻ, váy đẹp, mặc lên sang che được khuyết điểm bụng dưới to và bắp tay to. Mình rất ưng. Có dịp sẽ ủng hộ shop",1158252550.4291525,0
thuynga06082002,"2025-10-08 19:57 | Phân loại hàng: Da,S",5,1,"Váy lên dáng thật sự rất đẹp, chất xịn lại còn rẻ, xứng đáng mua ạ",1158252550.4291525,13
nhungnailbox,"2026-01-16 20:55 | Phân loại hàng: Da,M",5,1,"Sản phầm ok, ship nhanh nhận hàng về rất đẹp , phù hợp với giá tiền, shop tư vấn nhiệt tình, hàng chuẩn đẹp mê",1158252550.4291525,1
bich_huyen1998,"2026-02-01 10:55 | Phân loại hàng: Trắng,M",5,1,"M m52 50kg, mang size M vừa y luôn, có điều tùng váy hơi dài m phải đi cắt bớt 10cm. Nhưng xứng đáng đẹp lắm. Lụa dày dặn, mềm mịn. Nên mua",1158252550.4291525,1
jennyuyenpham,"2025-09-10 12:03 | Phân loại hàng: Xanh Bơ,S",5,1,"Đầm đẹp từ chất vải lụa với form đồ luôn ạ
Rẻ mà xịn 
Ở ngoài màu tươi hơn xíu nhé mn",1158252550.4291525,13
h*****3,"2025-11-30 12:49 | Phân loại hàng: Da,S",5,1,"Chất vải đẹp, form chuẩn mặc tôn dáng nói chung là keo lắm mấy nàng ơi",1158252550.4291525,0
n_tram_12,"2025-12-12 19:53 | Phân loại hàng: Da,M",5,1,Ê from đẹp mang oke giá oke đẹp nha nên mua nghe,1158252550.4291525,1
8fenwpenbv,"2025-12-05 11:48 | Phân loại hàng: Da,M",5,1,Đầm chắc tay lắm vải dày k bị mỏng nói chung hơn 100k mà muq đầm này quá hời luôn rồi nha thường thì đầm này hơn 200k,1158252550.4291525,1
k*****0,"2025-12-20 13:28 | Phân loại hàng: Da,M",5,1,"Cần cộng tác viên bán đồng hồ, hoa hồng cao, ib ngay 0912345678 *** HOT *** MÃ DEAL52291",1158252550.4291525,0
quintram28,"2026-01-04 22:45 | Phân loại hàng: Da,M",5,1,váy vải siêu đẹp luôn . mìn 1m7 mang qua gót chân luôn nhaaa nên mua,1158252550.4291525,0
77kulon,"2025-10-19 21:40 | Phân loại hàng: Da,S",5,0,"Mình đã nhận được hàng, đóng gói chắc chắn, giao nhanh hơn dự kiến. Sản phẩm đúng mô tả, chất lượng rất ổn, dùng thử thấy hài lòng. Shop tư vấn nhiệt tình, phản hồi nhanh. Cảm ơn shop, sẽ quay lại ủng hộ lần sau 🌸",1158252550.4291525,3
thanhhuyenzzz,"2025-11-03 11:01 | Phân loại hàng: Da,S",5,1,"đầm đẹp, rẻ mà chất lượng, mặc tôn dáng, vải dày dặn nên mặc màu be hay trắng cũng đều ko lộ",1158252550.4291525,0
nguyenkhanhan008,"2025-11-12 01:03 | Phân loại hàng: Trắng,S",5,1,Váy đẹp giống trong hình giá rẻ chất liệu lụa đẹp mềm bóng mặc lên có độ rủ nói chung là nên mua hàng quá tốt so với giá tiền chỉ là phần ngực và eo có hơi rộng 1 chút,1158252550.4291525,0
n*****5,"2026-01-01 12:37 | Phân loại hàng: Đen,XL",5,1,"Giao hàng nhanh, đầm đẹp, vải dày, mới mua thêm mấy cái ở shop nữa đang chờ giao,",1158252550.4291525,1
nguyenthibaochau2018,"2025-09-28 10:34 | Phân loại hàng: Trắng,L",5,1,"Giao nhanh + chất lượng 100 điểm 
Tui 1m 168 nặng 59kg bận size L vừa y cái ly
Váy dài qua chân mang cái gót lên  đúng bài ❤️❤️❤️",1158252550.4291525,6
hnhuyn792,"2025-11-11 22:53 | Phân loại hàng: Da,S",5,1,Đầm xinh lắm nên mua nhé các nàng m45 mặc hơi dài về đi cắt lên khoảng 10cm là mặc đẹp yên tâm là cắt cũng ko hề bị mất form nha ☺️☺️,1158252550.4291525,1
duongduong2501,"2025-11-06 08:23 | Phân loại hàng: Da,L",5,0,"CSKH đổi trả rất là nhanh chóng và xử lú kịp thời 100000₫
giá của váy cũng phải chăng
sẽ quay lại mua thêm nhiều lần nữa",1158252550.4291525,0
m*****1,"2026-01-03 12:51 | Phân loại hàng: Da,L",5,1,"Váy đẹp, che bụng dưới khá tốt, mặc lên nhìn sang lắm luôn á, mình mua mặc tốt nghiệp siêu đẹp luôn",1158252550.4291525,0
tienthu19,"2025-11-17 11:00 | Phân loại hàng: Lẻ Áo Choàng Da,S",5,1,"Choàng rất okila lá lô nha, giao nhanh, chất lượng tốt nha cả nhà",1158252550.4291525,2
s18p53t1pu,"2026-01-01 21:53 | Phân loại hàng: Da,L",5,1,"Shop tư vấn nhiệt tình, vải đẹp chất liệu dày dặn, mình cao 1m6 mang cao gót 3p mà váy vẫn dài, phần vai của mình hơi rộng nhỏ xíu là đẹp. Mỗi tội shop giao hàng nhanh mà bị thiếu dây nt shop shop bảo giao lại mà mình k cần nữa nên thôi.",1158252550.4291525,0
ttbtram,"2026-01-30 18:07 | Phân loại hàng: Trắng,S",5,1,"mặc đẹp che bụng dưới tot, phù hợp để đi tiệc, váy đẹp
(hình ảnh mag tính chất nhận xu)",1158252550.4291525,0
t*****2,"2025-12-17 15:26 | Phân loại hàng: Da,S",5,0,"10đ không nhưng, xinh đẹp tuyệt vời. Vải dày dặn 2 lớp, đường may chỉn chu, khóa kéo mượt, màu da xinh điên, váy dài lết đất đúng gu mình. Mặc lên nhìn sang cả con người, giá cả thì phải chăng nữa chài ơi quá đỉnh. Chắc chắc sẽ mua thêm sp của sốp, mong sốp thêm mấy mẫu màu đỏ cho ce mặc cháy tết nho",1158252550.4291525,0
caitiemdiy1926,"2025-10-16 23:01 | Phân loại hàng: Da,M",5,1,"Đầm lụa siêu đẹp luôn, shop giao hàng nhanh, hỗ trợ đổi mẫu, trả mẫu rất nhiệt tình, mua được cái đầm vừa vặn ưng quá chừng. 10 điểm ạ",1158252550.4291525,3
meideii,"2026-01-12 21:58 | Phân loại hàng: Da,S",5,1,"Vải rất đẹp, đường kim mũi chỉ may cẩn thận",1158252550.4291525,1
my_hanh_25,"2026-01-04 21:56 | Phân loại hàng: Lẻ Áo Choàng Da,M",5,1,"Vải quá đẹp luôn ạ, mik hơi mập mặc hơi bó n mà có động lực giảm cân hâhhaha, về cũng phải cắt tầm 7 phân tại bị dài quá nè",1158252550.4291525,0
dshop_nghienchotdon,"2025-11-18 21:18 | Phân loại hàng: Xanh Bơ,S",5,1,"Form khá ổn đó mn! Mình eo lúc này 64 bóp vào xíu nữa mặc sẽ đẹp nhưng để luôn mặc cho thoải mái
Nên mua",1158252550.4291525,0
h*****5,"2026-01-02 12:32 | Phân loại hàng: Da,S",5,1,Ok nha mang lên siêu sang lun mk mét năm mang cũm dài nhưng mk ko cắt do mk mún lút chân mang size s nên k cần đi bóp,1158252550.4291525,0
h*****1,"2025-11-15 23:52 | Phân loại hàng: Da,S",5,1,"Váy rẻ chất đẹp, mình m57 48kg mặc hơi dài và rộng eo vai. Nói chung là đáng tiền",1158252550.4291525,6
,"2025-10-16 11:48 | Phân loại hàng: Đen,M",5,1,Đầm đẹp mới đặt hqua mà hnay nhận được rồi giao hàng cấp tốc dữ 😘,1158252550.4291525,1
cskhhianh,"2026-01-17 19:44 | Phân loại hàng: Da,S",5,1,"Vải dẹp xuất sắc luôn, mua hôm sale chưa tới 200 mà quá xứng đáng, vải dày nặng tay, form chuẩn đẹp 1m57 48 kí size s nha",1158252550.4291525,0
m*****8,"2025-11-19 12:05 | Phân loại hàng: Đen,M",5,0,"Đầm đẹp vải lụa đẹp chất đẹp mát thoải mái. Mua màu kem mà bầu lộ bụng nên mua thêm đen :))))) đẹp nên muaaa
Em có pass liên hệ za lồ : 03 hai bảy 3 5 tám 0 chín 9 
Mặc 1 lần pass 170k ạ",1158252550.4291525,13
saki_kwon,"2026-02-25 21:37 | Phân loại hàng: Da,L",5,1,"Có 200k mà chất dày dặn, lên form khá ổn nhìn ko bị bóng đâu, ko ai nghĩ mua rẻ thế
Ai còn lăn tăn quất luôn nhé ah
Sz hơi rộng chút",1158252550.4291525,0
huynhthe364,"2025-12-29 10:34 | Phân loại hàng: Da,XL",5,0,Mẫu đẹp vải cũng đẹp sẽ mua vài đầm mặc đi tiệc vải đẹp mà rẻ,1158252550.4291525,0
q*****6,"2025-10-06 02:13 | Phân loại hàng: Đen,S",5,1,"Váy quá xịn luôn, chất vải đẹp lắm. Nma váy hơi dài, mình 1m53 mà phải cắt 8 phân rùi. Muốn pass lại, mới mặc 1 lần và sửa chiều dài cho đẹp. Ib zalo: 0️⃣3️⃣77853️⃣2️⃣6️⃣9
Hợp với ai 1m53-1m55 có guốc nha",1158252550.4291525,2
kyo_tukhanh0405,"2025-12-29 21:54 | Phân loại hàng: Da,S",5,1,"Váy rất xinh ạ, hơi dài, em cao 1m55 phải đi cắt bớt, che khuyết điểm tốt, giá vậy là quá rẻ lun",1158252550.4291525,1
t*****c,"2025-11-29 17:06 | Phân loại hàng: Đen,S",5,1,"Giao hàng nhanh, đóng gói cẩn thận, shop phục vụ nhiệt tình, sẽ ủng hộ tiếp những lần sau",1158252550.4291525,0
quynhnhu237,"2026-03-02 12:34 | Phân loại hàng: Da,S",4,1,"Đóng gói sản phẩm tốt, giao hàng không quá lâu
Nhận về tay sản phẩm không có vấn đề gì nếu có vấn đề sẽ lên đánh giá lại",1158252550.4291525,0
phuongchi495,"2026-03-11 16:51 | Phân loại hàng: Vàng chanh,S",5,0,"Mặc rất sang, đẹp, m6 mặc siêu đẹp,",185017651.48204672,12
n*****y,"2026-03-09 23:35 | Phân loại hàng: Đỏ đô,S",5,1,"Váy siêu đẹp, rất tôn dáng. Ai body đẹp mặc lên đúng chuẩn bài. Nên mua nha. Mình có pass lại 120k và ship cod toàn quốc nhá, ib zl: 0328829286",185017651.48204672,3
meomeo1.93,"2026-03-06 09:43 | Phân loại hàng: Xanh đen,M",5,1,"Đầm siêu tôn dáng, shop may form đẹp lắm, độ dài vừa phải mặc được nhiều dịp",185017651.48204672,18
